PID,ID,app_dt,target,Org_class_new,Org_new,perf_type,mob,threshold_dpd,observe_month,sample_flag,channel_new,ind
10002153,6461,20240302,-2,Rate36,拍拍贷,dpd,9,60,9,mob9_dpd60,h5,拍拍贷#mob9_dpd60#h5
10002154,6462,20250410,0,Rate36,拍拍贷,dpd,3,60,3,mob3_dpd60,h5,拍拍贷#mob3_dpd60#h5
10002154,6463,20240404,0,Rate36,拍拍贷,dpd,3,30,3,mob3_dpd30,api,拍拍贷#mob3_dpd30#api
10002154,6464,20240814,0,Rate36,美团月付,dpd,9,60,9,mob9_dpd60,api,美团月付#mob9_dpd60#api
10002155,6465,20240313,1,Rate36,拍拍贷,dpd,9,60,9,mob9_dpd60,h5,拍拍贷#mob9_dpd60#h5
10002155,6466,20240504,0,Rate36,美团月付,fpd,,30,,fpd30,api,美团月付#fpd30#api
10002155,6467,20250526,0,Rate36,拍拍贷,fpd,,60,,fpd60,h5,拍拍贷#fpd60#h5
10002156,6468,20260118,0,Rate36,美团月付,dpd,3,60,3,mob3_dpd60,h5,美团月付#mob3_dpd60#h5
10002156,6469,20240704,0,Rate36,美团月付,dpd,6,30,6,mob6_dpd30,api,美团月付#mob6_dpd30#api
10002156,6470,20241207,0,Rate36,美团月付,dpd,6,30,6,mob6_dpd30,api,美团月付#mob6_dpd30#api
10002157,6471,20260225,0,Rate36,美团月付,fpd,,30,,fpd30,h5,美团月付#fpd30#h5
10002157,6472,20250819,0,Rate36,美团月付,dpd,9,30,9,mob9_dpd30,api,美团月付#mob9_dpd30#api
10002157,6473,20240418,1,Rate36,拍拍贷,dpd,6,60,6,mob6_dpd60,api,拍拍贷#mob6_dpd60#api
10002158,6474,20240910,0,Rate36,美团月付,dpd,6,30,6,mob6_dpd30,h5,美团月付#mob6_dpd30#h5
10002158,6475,20241206,0,Rate36,美团月付,dpd,9,30,9,mob9_dpd30,api,美团月付#mob9_dpd30#api
10002158,6476,20250608,0,Rate36,美团月付,dpd,6,60,6,mob6_dpd60,api,美团月付#mob6_dpd60#api
10002159,6477,20251209,0,Rate36,美团月付,dpd,6,30,6,mob6_dpd30,h5,美团月付#mob6_dpd30#h5
10002159,6478,20251007,1,Rate36,拍拍贷,dpd,9,30,9,mob9_dpd30,h5,拍拍贷#mob9_dpd30#h5
10002159,6479,20240513,1,Rate36,美团月付,dpd,12,60,12,mob12_dpd60,h5,美团月付#mob12_dpd60#h5
10002160,6480,20250816,0,Rate36,拍拍贷,dpd,6,60,6,mob6_dpd60,api,拍拍贷#mob6_dpd60#api
10002160,6481,20260204,1,Rate36,美团月付,fpd,,30,,fpd30,api,美团月付#fpd30#api
10002160,6482,20250723,0,Rate36,拍拍贷,dpd,12,60,12,mob12_dpd60,api,拍拍贷#mob12_dpd60#api
10002161,6483,20250608,1,Rate36,拍拍贷,dpd,6,30,6,mob6_dpd30,api,拍拍贷#mob6_dpd30#api
10002161,6484,20250720,1,Rate36,拍拍贷,dpd,12,30,12,mob12_dpd30,api,拍拍贷#mob12_dpd30#api
10002161,6485,20250513,1,Rate36,拍拍贷,dpd,9,30,9,mob9_dpd30,api,拍拍贷#mob9_dpd30#api
10002162,6486,20240728,0,Rate36,美团月付,dpd,6,60,6,mob6_dpd60,api,美团月付#mob6_dpd60#api
10002162,6487,20260127,0,Rate36,美团月付,dpd,3,30,3,mob3_dpd30,api,美团月付#mob3_dpd30#api
10002162,6488,20260215,0,Rate36,美团月付,dpd,9,30,9,mob9_dpd30,h5,美团月付#mob9_dpd30#h5
10002163,6489,20251119,0,Rate36,美团月付,dpd,12,60,12,mob12_dpd60,h5,美团月付#mob12_dpd60#h5
10002163,6490,20240726,1,Rate36,拍拍贷,dpd,6,30,6,mob6_dpd30,api,拍拍贷#mob6_dpd30#api
10002163,6491,20241114,0,Rate36,美团月付,dpd,12,30,12,mob12_dpd30,api,美团月付#mob12_dpd30#api
10002164,6492,20250316,1,Rate36,拍拍贷,dpd,9,60,9,mob9_dpd60,api,拍拍贷#mob9_dpd60#api
10002164,6493,20250905,1,Rate36,拍拍贷,dpd,9,60,9,mob9_dpd60,api,拍拍贷#mob9_dpd60#api
10002164,6494,20250814,-2,Rate36,美团月付,dpd,9,60,9,mob9_dpd60,h5,美团月付#mob9_dpd60#h5
10002165,6495,20250717,0,Rate36,美团月付,dpd,6,30,6,mob6_dpd30,h5,美团月付#mob6_dpd30#h5
10002165,6496,20251210,0,Rate36,美团月付,dpd,6,30,6,mob6_dpd30,h5,美团月付#mob6_dpd30#h5
10002165,6497,20240901,0,Rate36,美团月付,fpd,,30,,fpd30,h5,美团月付#fpd30#h5
10002166,6498,20251024,1,Rate36,拍拍贷,dpd,6,60,6,mob6_dpd60,h5,拍拍贷#mob6_dpd60#h5
10002166,6499,20250310,0,Rate36,拍拍贷,dpd,6,30,6,mob6_dpd30,h5,拍拍贷#mob6_dpd30#h5
10002166,6500,20251018,0,Rate36,拍拍贷,dpd,9,30,9,mob9_dpd30,h5,拍拍贷#mob9_dpd30#h5
10002167,6501,20251103,0,Rate36,美团月付,dpd,12,30,12,mob12_dpd30,api,美团月付#mob12_dpd30#api
10002167,6502,20250324,0,Rate36,拍拍贷,dpd,3,30,3,mob3_dpd30,api,拍拍贷#mob3_dpd30#api
10002167,6503,20250521,0,Rate36,美团月付,dpd,12,30,12,mob12_dpd30,h5,美团月付#mob12_dpd30#h5
10002168,6504,20240418,0,Rate36,美团月付,fpd,,60,,fpd60,api,美团月付#fpd60#api
10002168,6505,20241018,0,Rate36,拍拍贷,fpd,,60,,fpd60,api,拍拍贷#fpd60#api
10002168,6506,20240604,0,Rate36,拍拍贷,fpd,,30,,fpd30,api,拍拍贷#fpd30#api
10002169,6507,20241201,0,Rate36,拍拍贷,dpd,12,30,12,mob12_dpd30,api,拍拍贷#mob12_dpd30#api
10002169,6508,20250926,0,Rate36,拍拍贷,dpd,6,60,6,mob6_dpd60,api,拍拍贷#mob6_dpd60#api
10002169,6509,20250918,0,Rate36,拍拍贷,dpd,6,30,6,mob6_dpd30,h5,拍拍贷#mob6_dpd30#h5
10002170,6510,20240513,0,Rate36,拍拍贷,dpd,3,60,3,mob3_dpd60,h5,拍拍贷#mob3_dpd60#h5
10002170,6511,20241013,0,Rate36,拍拍贷,dpd,12,60,12,mob12_dpd60,h5,拍拍贷#mob12_dpd60#h5
10002170,6512,20250207,0,Rate36,拍拍贷,dpd,9,30,9,mob9_dpd30,api,拍拍贷#mob9_dpd30#api
10002171,6513,20241116,0,Rate36,拍拍贷,fpd,,30,,fpd30,h5,拍拍贷#fpd30#h5
10002171,6514,20241016,0,Rate36,美团月付,dpd,12,60,12,mob12_dpd60,h5,美团月付#mob12_dpd60#h5
10002171,6515,20250208,1,Rate36,拍拍贷,dpd,12,60,12,mob12_dpd60,api,拍拍贷#mob12_dpd60#api
10002172,6516,20250804,1,Rate36,美团月付,dpd,12,30,12,mob12_dpd30,h5,美团月付#mob12_dpd30#h5
10002172,6517,20241217,0,Rate36,拍拍贷,dpd,12,60,12,mob12_dpd60,h5,拍拍贷#mob12_dpd60#h5
10002172,6518,20250205,0,Rate36,美团月付,dpd,6,30,6,mob6_dpd30,api,美团月付#mob6_dpd30#api
10002173,6519,20260217,0,Rate36,拍拍贷,dpd,3,60,3,mob3_dpd60,api,拍拍贷#mob3_dpd60#api
10002173,6520,20240408,1,Rate36,美团月付,dpd,9,30,9,mob9_dpd30,api,美团月付#mob9_dpd30#api
10002173,6521,20241113,0,Rate36,美团月付,dpd,9,30,9,mob9_dpd30,api,美团月付#mob9_dpd30#api
10002174,6522,20240801,0,Rate36,拍拍贷,dpd,3,60,3,mob3_dpd60,api,拍拍贷#mob3_dpd60#api
10002174,6523,20250606,0,Rate36,拍拍贷,dpd,6,30,6,mob6_dpd30,api,拍拍贷#mob6_dpd30#api
10002174,6524,20240420,0,Rate36,美团月付,dpd,9,30,9,mob9_dpd30,h5,美团月付#mob9_dpd30#h5
10002175,6525,20251212,0,Rate36,拍拍贷,dpd,12,60,12,mob12_dpd60,api,拍拍贷#mob12_dpd60#api
10002175,6526,20250527,0,Rate36,美团月付,dpd,3,30,3,mob3_dpd30,api,美团月付#mob3_dpd30#api
10002175,6527,20240309,0,Rate36,拍拍贷,dpd,12,60,12,mob12_dpd60,api,拍拍贷#mob12_dpd60#api
10002176,6528,20250812,1,Rate36,拍拍贷,dpd,12,30,12,mob12_dpd30,h5,拍拍贷#mob12_dpd30#h5
10002176,6529,20260225,0,Rate36,拍拍贷,dpd,12,30,12,mob12_dpd30,api,拍拍贷#mob12_dpd30#api
10002176,6530,20250121,-2,Rate36,拍拍贷,dpd,12,30,12,mob12_dpd30,h5,拍拍贷#mob12_dpd30#h5
10002177,6531,20250816,0,Rate36,美团月付,dpd,12,60,12,mob12_dpd60,h5,美团月付#mob12_dpd60#h5
10002177,6532,20251225,0,Rate36,美团月付,dpd,6,60,6,mob6_dpd60,h5,美团月付#mob6_dpd60#h5
10002177,6533,20250201,0,Rate36,拍拍贷,dpd,3,30,3,mob3_dpd30,h5,拍拍贷#mob3_dpd30#h5
10002178,6534,20240509,0,Rate36,拍拍贷,dpd,6,30,6,mob6_dpd30,h5,拍拍贷#mob6_dpd30#h5
10002178,6535,20250901,1,Rate36,美团月付,dpd,12,30,12,mob12_dpd30,api,美团月付#mob12_dpd30#api
10002178,6536,20241015,0,Rate36,美团月付,dpd,9,30,9,mob9_dpd30,h5,美团月付#mob9_dpd30#h5
10002179,6537,20240921,0,Rate36,拍拍贷,dpd,12,60,12,mob12_dpd60,h5,拍拍贷#mob12_dpd60#h5
10002179,6538,20250726,1,Rate36,拍拍贷,dpd,9,30,9,mob9_dpd30,h5,拍拍贷#mob9_dpd30#h5
10002179,6539,20250622,0,Rate36,美团月付,dpd,6,30,6,mob6_dpd30,h5,美团月付#mob6_dpd30#h5
10002180,6540,20240503,0,Rate36,拍拍贷,fpd,,30,,fpd30,h5,拍拍贷#fpd30#h5
10002180,6541,20250717,1,Rate36,拍拍贷,dpd,12,30,12,mob12_dpd30,h5,拍拍贷#mob12_dpd30#h5
10002180,6542,20251004,0,Rate36,拍拍贷,fpd,,60,,fpd60,h5,拍拍贷#fpd60#h5
10002181,6543,20260204,0,Rate36,美团月付,dpd,6,30,6,mob6_dpd30,api,美团月付#mob6_dpd30#api
10002181,6544,20241109,0,Rate36,拍拍贷,dpd,9,30,9,mob9_dpd30,api,拍拍贷#mob9_dpd30#api
10002181,6545,20251012,0,Rate36,拍拍贷,dpd,6,30,6,mob6_dpd30,h5,拍拍贷#mob6_dpd30#h5
10002182,6546,20240619,0,Rate36,美团月付,dpd,12,30,12,mob12_dpd30,api,美团月付#mob12_dpd30#api
10002182,6547,20251210,-2,Rate36,美团月付,dpd,3,30,3,mob3_dpd30,h5,美团月付#mob3_dpd30#h5
10002182,6548,20250613,0,Rate36,拍拍贷,fpd,,30,,fpd30,api,拍拍贷#fpd30#api
10002183,6549,20251026,0,Rate36,美团月付,dpd,6,60,6,mob6_dpd60,api,美团月付#mob6_dpd60#api
10002183,6550,20240323,0,Rate36,拍拍贷,dpd,6,30,6,mob6_dpd30,api,拍拍贷#mob6_dpd30#api
10002183,6551,20250513,0,Rate36,拍拍贷,dpd,6,30,6,mob6_dpd30,h5,拍拍贷#mob6_dpd30#h5
10002184,6552,20250926,-2,Rate36,拍拍贷,dpd,6,60,6,mob6_dpd60,h5,拍拍贷#mob6_dpd60#h5
10002184,6553,20251019,0,Rate36,美团月付,dpd,3,60,3,mob3_dpd60,h5,美团月付#mob3_dpd60#h5
10002184,6554,20260210,0,Rate36,拍拍贷,fpd,,30,,fpd30,api,拍拍贷#fpd30#api
10002185,6555,20250718,-2,Rate36,拍拍贷,dpd,9,60,9,mob9_dpd60,h5,拍拍贷#mob9_dpd60#h5
10002185,6556,20250225,0,Rate36,美团月付,dpd,3,60,3,mob3_dpd60,h5,美团月付#mob3_dpd60#h5
10002185,6557,20260108,0,Rate36,拍拍贷,fpd,,60,,fpd60,h5,拍拍贷#fpd60#h5
10002186,6558,20250506,1,Rate36,拍拍贷,dpd,9,30,9,mob9_dpd30,h5,拍拍贷#mob9_dpd30#h5
10002186,6559,20240504,0,Rate36,美团月付,dpd,9,30,9,mob9_dpd30,api,美团月付#mob9_dpd30#api
10002186,6560,20250706,1,Rate36,美团月付,dpd,3,30,3,mob3_dpd30,api,美团月付#mob3_dpd30#api
10002187,6561,20241216,0,Rate36,美团月付,fpd,,60,,fpd60,api,美团月付#fpd60#api
10002187,6562,20241218,0,Rate36,拍拍贷,dpd,3,30,3,mob3_dpd30,h5,拍拍贷#mob3_dpd30#h5
10002187,6563,20240426,0,Rate36,拍拍贷,fpd,,30,,fpd30,api,拍拍贷#fpd30#api
10002188,6564,20251205,0,Rate36,美团月付,dpd,12,30,12,mob12_dpd30,h5,美团月付#mob12_dpd30#h5
10002188,6565,20240411,0,Rate36,拍拍贷,dpd,6,30,6,mob6_dpd30,api,拍拍贷#mob6_dpd30#api
10002188,6566,20241009,1,Rate36,美团月付,dpd,12,30,12,mob12_dpd30,api,美团月付#mob12_dpd30#api
10002189,6567,20241004,0,Rate36,拍拍贷,dpd,9,30,9,mob9_dpd30,api,拍拍贷#mob9_dpd30#api
10002189,6568,20241106,1,Rate36,美团月付,dpd,6,30,6,mob6_dpd30,api,美团月付#mob6_dpd30#api
10002189,6569,20241222,0,Rate36,拍拍贷,dpd,9,30,9,mob9_dpd30,api,拍拍贷#mob9_dpd30#api
10002190,6570,20240705,0,Rate36,拍拍贷,dpd,3,30,3,mob3_dpd30,h5,拍拍贷#mob3_dpd30#h5
10002190,6571,20250820,0,Rate36,美团月付,dpd,3,30,3,mob3_dpd30,api,美团月付#mob3_dpd30#api
10002190,6572,20240418,0,Rate36,拍拍贷,dpd,12,30,12,mob12_dpd30,api,拍拍贷#mob12_dpd30#api
10002191,6573,20251026,0,Rate36,美团月付,dpd,6,60,6,mob6_dpd60,api,美团月付#mob6_dpd60#api
10002191,6574,20240404,0,Rate36,拍拍贷,fpd,,60,,fpd60,api,拍拍贷#fpd60#api
10002191,6575,20250709,0,Rate36,拍拍贷,fpd,,60,,fpd60,api,拍拍贷#fpd60#api
10002192,6576,20260104,0,Rate36,美团月付,dpd,9,30,9,mob9_dpd30,api,美团月付#mob9_dpd30#api
10002192,6577,20240725,1,Rate36,美团月付,dpd,12,30,12,mob12_dpd30,h5,美团月付#mob12_dpd30#h5
10002192,6578,20240807,1,Rate36,美团月付,dpd,9,60,9,mob9_dpd60,api,美团月付#mob9_dpd60#api
10002193,6579,20240527,1,Rate36,拍拍贷,dpd,9,60,9,mob9_dpd60,api,拍拍贷#mob9_dpd60#api
10002193,6580,20241203,1,Rate36,美团月付,fpd,,30,,fpd30,h5,美团月付#fpd30#h5
10002193,6581,20240304,0,Rate36,美团月付,dpd,3,30,3,mob3_dpd30,api,美团月付#mob3_dpd30#api
10002194,6582,20250210,0,Rate36,拍拍贷,dpd,12,30,12,mob12_dpd30,h5,拍拍贷#mob12_dpd30#h5
10002194,6583,20250505,0,Rate36,拍拍贷,fpd,,30,,fpd30,api,拍拍贷#fpd30#api
10002194,6584,20241008,0,Rate36,拍拍贷,dpd,12,30,12,mob12_dpd30,api,拍拍贷#mob12_dpd30#api
10002195,6585,20241202,0,Rate36,拍拍贷,dpd,9,60,9,mob9_dpd60,api,拍拍贷#mob9_dpd60#api
10002195,6586,20251110,0,Rate36,拍拍贷,fpd,,30,,fpd30,h5,拍拍贷#fpd30#h5
10002195,6587,20241207,1,Rate36,拍拍贷,dpd,9,30,9,mob9_dpd30,h5,拍拍贷#mob9_dpd30#h5
10002196,6588,20240421,0,Rate36,美团月付,dpd,6,60,6,mob6_dpd60,h5,美团月付#mob6_dpd60#h5
10002196,6589,20250615,0,Rate36,拍拍贷,dpd,9,60,9,mob9_dpd60,api,拍拍贷#mob9_dpd60#api
10002196,6590,20250421,0,Rate36,拍拍贷,dpd,6,60,6,mob6_dpd60,h5,拍拍贷#mob6_dpd60#h5
10002197,6591,20250420,-2,Rate36,拍拍贷,dpd,6,60,6,mob6_dpd60,h5,拍拍贷#mob6_dpd60#h5
10002197,6592,20260126,0,Rate36,美团月付,fpd,,60,,fpd60,api,美团月付#fpd60#api
10002197,6593,20250913,1,Rate36,美团月付,dpd,9,30,9,mob9_dpd30,h5,美团月付#mob9_dpd30#h5
10002198,6594,20251202,1,Rate36,拍拍贷,dpd,9,60,9,mob9_dpd60,h5,拍拍贷#mob9_dpd60#h5
10002198,6595,20240623,0,Rate36,拍拍贷,dpd,9,30,9,mob9_dpd30,api,拍拍贷#mob9_dpd30#api
10002198,6596,20260202,0,Rate36,美团月付,dpd,12,30,12,mob12_dpd30,h5,美团月付#mob12_dpd30#h5
10002199,6597,20260103,0,Rate36,美团月付,dpd,12,60,12,mob12_dpd60,api,美团月付#mob12_dpd60#api
10002199,6598,20250503,0,Rate36,美团月付,dpd,12,30,12,mob12_dpd30,api,美团月付#mob12_dpd30#api
10002199,6599,20260226,0,Rate36,拍拍贷,dpd,6,30,6,mob6_dpd30,h5,拍拍贷#mob6_dpd30#h5
10002200,6600,20240505,0,Rate36,美团月付,dpd,3,60,3,mob3_dpd60,h5,美团月付#mob3_dpd60#h5
10002200,6601,20250326,0,Rate36,拍拍贷,dpd,6,60,6,mob6_dpd60,api,拍拍贷#mob6_dpd60#api
10002200,6602,20241122,0,Rate36,美团月付,dpd,12,60,12,mob12_dpd60,api,美团月付#mob12_dpd60#api
10002201,6603,20251010,0,Rate36,拍拍贷,dpd,6,30,6,mob6_dpd30,h5,拍拍贷#mob6_dpd30#h5
10002201,6604,20250212,0,Rate36,美团月付,dpd,9,30,9,mob9_dpd30,api,美团月付#mob9_dpd30#api
10002201,6605,20240821,0,Rate36,拍拍贷,dpd,9,30,9,mob9_dpd30,h5,拍拍贷#mob9_dpd30#h5
10002202,6606,20240423,0,Rate36,拍拍贷,dpd,3,60,3,mob3_dpd60,api,拍拍贷#mob3_dpd60#api
10002202,6607,20250616,0,Rate36,拍拍贷,dpd,3,30,3,mob3_dpd30,api,拍拍贷#mob3_dpd30#api
10002202,6608,20240501,0,Rate36,拍拍贷,dpd,6,30,6,mob6_dpd30,api,拍拍贷#mob6_dpd30#api
10002203,6609,20260104,0,Rate36,美团月付,dpd,6,30,6,mob6_dpd30,api,美团月付#mob6_dpd30#api
10002203,6610,20240312,0,Rate36,拍拍贷,dpd,3,30,3,mob3_dpd30,api,拍拍贷#mob3_dpd30#api
10002203,6611,20251213,0,Rate36,美团月付,dpd,3,30,3,mob3_dpd30,h5,美团月付#mob3_dpd30#h5
10002204,6612,20241112,0,Rate36,美团月付,dpd,12,60,12,mob12_dpd60,h5,美团月付#mob12_dpd60#h5
10002204,6613,20250415,1,Rate36,美团月付,dpd,9,30,9,mob9_dpd30,h5,美团月付#mob9_dpd30#h5
10002204,6614,20241007,0,Rate36,美团月付,dpd,12,60,12,mob12_dpd60,api,美团月付#mob12_dpd60#api
10002205,6615,20250703,0,Rate36,美团月付,dpd,6,60,6,mob6_dpd60,h5,美团月付#mob6_dpd60#h5
10002205,6616,20240914,1,Rate36,美团月付,dpd,12,30,12,mob12_dpd30,h5,美团月付#mob12_dpd30#h5
10002205,6617,20240621,0,Rate36,美团月付,dpd,12,30,12,mob12_dpd30,api,美团月付#mob12_dpd30#api
10002206,6618,20260220,0,Rate36,拍拍贷,dpd,9,60,9,mob9_dpd60,api,拍拍贷#mob9_dpd60#api
10002206,6619,20250425,0,Rate36,拍拍贷,fpd,,30,,fpd30,h5,拍拍贷#fpd30#h5
10002206,6620,20251222,1,Rate36,拍拍贷,dpd,3,60,3,mob3_dpd60,api,拍拍贷#mob3_dpd60#api
10002207,6621,20251216,0,Rate36,拍拍贷,fpd,,30,,fpd30,h5,拍拍贷#fpd30#h5
10002207,6622,20250724,0,Rate36,美团月付,dpd,6,30,6,mob6_dpd30,h5,美团月付#mob6_dpd30#h5
10002207,6623,20251018,0,Rate36,拍拍贷,fpd,,30,,fpd30,h5,拍拍贷#fpd30#h5
10002208,6624,20260222,1,Rate36,拍拍贷,dpd,12,60,12,mob12_dpd60,h5,拍拍贷#mob12_dpd60#h5
10002208,6625,20250603,0,Rate36,美团月付,dpd,9,30,9,mob9_dpd30,api,美团月付#mob9_dpd30#api
10002208,6626,20260209,0,Rate36,拍拍贷,dpd,3,30,3,mob3_dpd30,h5,拍拍贷#mob3_dpd30#h5
10002209,6627,20251013,1,Rate36,美团月付,dpd,6,60,6,mob6_dpd60,h5,美团月付#mob6_dpd60#h5
10002209,6628,20250520,0,Rate36,美团月付,dpd,9,30,9,mob9_dpd30,h5,美团月付#mob9_dpd30#h5
10002209,6629,20240823,-2,Rate36,美团月付,dpd,3,60,3,mob3_dpd60,h5,美团月付#mob3_dpd60#h5
10002210,6630,20250403,0,Rate36,拍拍贷,dpd,9,30,9,mob9_dpd30,h5,拍拍贷#mob9_dpd30#h5
10002210,6631,20260205,0,Rate36,拍拍贷,dpd,6,30,6,mob6_dpd30,h5,拍拍贷#mob6_dpd30#h5
10002210,6632,20241012,0,Rate36,美团月付,dpd,12,30,12,mob12_dpd30,h5,美团月付#mob12_dpd30#h5
10002211,6633,20240302,0,Rate36,美团月付,dpd,12,60,12,mob12_dpd60,h5,美团月付#mob12_dpd60#h5
10002211,6634,20241121,0,Rate36,美团月付,dpd,12,30,12,mob12_dpd30,h5,美团月付#mob12_dpd30#h5
10002211,6635,20251115,0,Rate36,美团月付,dpd,9,30,9,mob9_dpd30,h5,美团月付#mob9_dpd30#h5
10002212,6636,20251019,1,Rate36,美团月付,dpd,6,60,6,mob6_dpd60,h5,美团月付#mob6_dpd60#h5
10002212,6637,20240517,0,Rate36,拍拍贷,dpd,3,30,3,mob3_dpd30,api,拍拍贷#mob3_dpd30#api
10002212,6638,20250525,0,Rate36,美团月付,dpd,9,30,9,mob9_dpd30,api,美团月付#mob9_dpd30#api
10002213,6639,20251226,0,Rate36,拍拍贷,dpd,3,60,3,mob3_dpd60,api,拍拍贷#mob3_dpd60#api
10002213,6640,20250524,0,Rate36,美团月付,dpd,12,30,12,mob12_dpd30,api,美团月付#mob12_dpd30#api
10002213,6641,20241107,0,Rate36,拍拍贷,dpd,12,30,12,mob12_dpd30,h5,拍拍贷#mob12_dpd30#h5
10002214,6642,20240926,1,Rate36,拍拍贷,dpd,9,60,9,mob9_dpd60,api,拍拍贷#mob9_dpd60#api
10002214,6643,20240627,1,Rate36,拍拍贷,dpd,6,60,6,mob6_dpd60,h5,拍拍贷#mob6_dpd60#h5
10002214,6644,20251228,0,Rate36,美团月付,fpd,,30,,fpd30,h5,美团月付#fpd30#h5
10002215,6645,20250723,0,Rate36,美团月付,dpd,6,60,6,mob6_dpd60,h5,美团月付#mob6_dpd60#h5
10002215,6646,20250527,0,Rate36,美团月付,dpd,6,30,6,mob6_dpd30,h5,美团月付#mob6_dpd30#h5
10002215,6647,20250702,1,Rate36,美团月付,fpd,,30,,fpd30,h5,美团月付#fpd30#h5
10002216,6648,20250217,0,Rate36,拍拍贷,fpd,,30,,fpd30,h5,拍拍贷#fpd30#h5
10002216,6649,20240528,1,Rate36,美团月付,dpd,12,60,12,mob12_dpd60,api,美团月付#mob12_dpd60#api
10002216,6650,20250627,0,Rate36,美团月付,fpd,,30,,fpd30,h5,美团月付#fpd30#h5
10002217,6651,20250721,1,Rate36,美团月付,fpd,,30,,fpd30,h5,美团月付#fpd30#h5
10002217,6652,20240514,-2,Rate36,拍拍贷,fpd,,60,,fpd60,h5,拍拍贷#fpd60#h5
10002217,6653,20240801,0,Rate36,美团月付,fpd,,30,,fpd30,api,美团月付#fpd30#api
10002218,6654,20250702,0,Rate36,拍拍贷,fpd,,60,,fpd60,h5,拍拍贷#fpd60#h5
10002218,6655,20240314,1,Rate36,拍拍贷,dpd,12,30,12,mob12_dpd30,h5,拍拍贷#mob12_dpd30#h5
10002218,6656,20240317,0,Rate36,拍拍贷,fpd,,30,,fpd30,h5,拍拍贷#fpd30#h5
10002219,6657,20240319,0,Rate36,拍拍贷,dpd,9,30,9,mob9_dpd30,h5,拍拍贷#mob9_dpd30#h5
10002219,6658,20240608,0,Rate36,拍拍贷,dpd,12,60,12,mob12_dpd60,api,拍拍贷#mob12_dpd60#api
10002219,6659,20240827,0,Rate36,拍拍贷,dpd,9,30,9,mob9_dpd30,api,拍拍贷#mob9_dpd30#api
10002220,6660,20250620,0,Rate36,美团月付,dpd,3,30,3,mob3_dpd30,api,美团月付#mob3_dpd30#api
10002220,6661,20240605,0,Rate36,美团月付,dpd,6,30,6,mob6_dpd30,api,美团月付#mob6_dpd30#api
10002220,6662,20240711,1,Rate36,美团月付,dpd,12,60,12,mob12_dpd60,api,美团月付#mob12_dpd60#api
10002221,6663,20250212,0,Rate36,美团月付,fpd,,30,,fpd30,h5,美团月付#fpd30#h5
10002221,6664,20260219,0,Rate36,拍拍贷,dpd,9,30,9,mob9_dpd30,h5,拍拍贷#mob9_dpd30#h5
10002221,6665,20250420,0,Rate36,拍拍贷,fpd,,30,,fpd30,h5,拍拍贷#fpd30#h5
10002222,6666,20241020,0,Rate36,美团月付,dpd,6,60,6,mob6_dpd60,api,美团月付#mob6_dpd60#api
10002222,6667,20250124,0,Rate36,拍拍贷,fpd,,30,,fpd30,api,拍拍贷#fpd30#api
10002222,6668,20250612,0,Rate36,拍拍贷,fpd,,30,,fpd30,h5,拍拍贷#fpd30#h5
10002223,6669,20241212,0,Rate36,美团月付,dpd,12,30,12,mob12_dpd30,api,美团月付#mob12_dpd30#api
10002223,6670,20240828,-2,Rate36,美团月付,dpd,6,30,6,mob6_dpd30,api,美团月付#mob6_dpd30#api
10002223,6671,20250225,0,Rate36,拍拍贷,dpd,9,60,9,mob9_dpd60,api,拍拍贷#mob9_dpd60#api
10002224,6672,20240906,0,Rate36,拍拍贷,dpd,6,30,6,mob6_dpd30,api,拍拍贷#mob6_dpd30#api
10002224,6673,20250707,1,Rate36,拍拍贷,dpd,12,30,12,mob12_dpd30,h5,拍拍贷#mob12_dpd30#h5
10002224,6674,20250216,0,Rate36,美团月付,fpd,,60,,fpd60,api,美团月付#fpd60#api
10002225,6675,20260201,0,Rate36,美团月付,dpd,9,30,9,mob9_dpd30,h5,美团月付#mob9_dpd30#h5
10002225,6676,20240820,0,Rate36,拍拍贷,dpd,3,30,3,mob3_dpd30,api,拍拍贷#mob3_dpd30#api
10002225,6677,20240328,0,Rate36,美团月付,dpd,3,60,3,mob3_dpd60,api,美团月付#mob3_dpd60#api
10002226,6678,20240516,0,Rate36,拍拍贷,fpd,,60,,fpd60,api,拍拍贷#fpd60#api
10002226,6679,20241002,0,Rate36,拍拍贷,dpd,6,60,6,mob6_dpd60,api,拍拍贷#mob6_dpd60#api
10002226,6680,20260205,0,Rate36,美团月付,dpd,3,60,3,mob3_dpd60,api,美团月付#mob3_dpd60#api
10002227,6681,20240817,0,Rate36,美团月付,dpd,12,30,12,mob12_dpd30,api,美团月付#mob12_dpd30#api
10002227,6682,20251111,1,Rate36,美团月付,fpd,,60,,fpd60,h5,美团月付#fpd60#h5
10002227,6683,20250122,1,Rate36,拍拍贷,dpd,9,60,9,mob9_dpd60,api,拍拍贷#mob9_dpd60#api
10002228,6684,20241027,0,Rate36,拍拍贷,fpd,,30,,fpd30,h5,拍拍贷#fpd30#h5
10002228,6685,20240402,0,Rate36,拍拍贷,dpd,12,30,12,mob12_dpd30,h5,拍拍贷#mob12_dpd30#h5
10002228,6686,20241106,0,Rate36,美团月付,dpd,9,30,9,mob9_dpd30,h5,美团月付#mob9_dpd30#h5
10002229,6687,20250111,0,Rate36,美团月付,dpd,3,30,3,mob3_dpd30,h5,美团月付#mob3_dpd30#h5
